0.0,0.99,500000,13301.813214285865,421,684134,1159.616651058197
0.0,0.99,500000,13913.657142857335,441,729694,1179.0394396781921
0.0,0.99,500000,12648.416428571563,428,694860,1207.4947369098663
0.0,0.99,500000,13124.359285714494,422,692220,1230.0696074962616
0.0,0.99,500000,13411.826785714456,415,676894,1229.9083471298218
0.1,0.99,500000,11917.514285714424,418,690426,1047.75759100914
0.0,0.99,500000,12948.679285714448,402,676708,1240.848310470581
0.1,0.99,500000,11388.060357142966,412,668242,992.7717225551605
0.1,0.99,500000,11191.16142857148,409,663100,1023.2094008922577
0.1,0.99,500000,11333.398571428685,409,683526,1020.849720954895
0.1,0.99,500000,12617.453571428743,423,691478,1150.6680567264557
0.2,0.99,500000,9995.549642857191,414,656336,893.7685158252716
0.2,0.99,500000,11296.26714285724,411,672152,936.7992227077484
0.2,0.99,500000,10753.748214285759,416,671730,926.5231003761292
0.1,0.99,500000,11424.487142857168,427,673610,1002.7916781902313
0.2,0.99,500000,11173.849642857213,415,651526,983.960741519928
0.2,0.99,500000,10449.128571428626,415,677198,911.2276430130005
0.3,0.99,500000,9470.811428571444,419,666828,810.70254945755
0.3,0.99,500000,9584.486785714327,406,652982,821.020055770874
0.3,0.99,500000,9727.424285714305,411,661226,820.5288915634155
0.2,0.99,500000,10448.753928571436,413,668292,958.3474996089935
0.3,0.99,500000,9528.191071428608,411,681440,810.6114068031311
0.3,0.99,500000,9219.150714285688,404,650310,823.4147429466248
0.4,0.99,500000,9010.401071428585,427,657744,800.3239526748657
0.4,0.99,500000,8732.916428571456,425,680874,777.7775990962982
0.4,0.99,500000,8417.941071428568,413,670352,751.431348323822
0.4,0.99,500000,8686.889642857142,421,685276,770.3596587181091
0.3,0.99,500000,9824.723214285723,408,665462,827.5612511634827
0.4,0.99,500000,8694.11214285714,408,655464,759.4405767917633
0.5,0.99,500000,8397.848928571446,408,661728,745.0202016830444
0.5,0.99,500000,8075.460000000007,425,667096,740.7310621738434
0.5,0.99,500000,8330.071428571424,412,650774,733.0422303676605
0.5,0.99,500000,8392.218571428595,421,648890,755.7833559513092
0.4,0.99,500000,8659.946428571448,420,647302,767.959210395813
0.5,0.99,500000,8144.748571428581,423,672310,746.809413433075
0.6,0.99,500000,8065.373928571428,419,671722,726.3423211574554
0.6,0.99,500000,7879.9164285714305,430,669214,704.5807917118073
0.6,0.99,500000,7783.289285714277,434,669298,714.1650199890137
0.6,0.99,500000,7963.764285714281,442,689274,708.8992884159088
0.5,0.99,500000,8595.093571428575,414,654544,745.0705196857452
0.6,0.99,500000,7954.641785714274,450,691104,729.7800755500793
0.7,0.99,500000,7534.772499999979,431,661236,690.1294050216675
0.7,0.99,500000,7760.202857142829,442,661964,696.1219854354858
0.7,0.99,500000,7794.5857142856985,432,655782,703.911735534668
0.7,0.99,500000,7802.284999999983,438,658798,695.7785320281982
0.6,0.99,500000,7787.30071428574,437,688538,720.335497379303
0.7,0.99,500000,7481.774642857149,440,693108,684.5100820064545
0.8,0.99,500000,7373.987499999988,458,689952,689.1049163341522
0.8,0.99,500000,7558.111071428575,436,677112,683.3970806598663
0.8,0.99,500000,7544.849642857139,446,678690,682.246682882309
0.8,0.99,500000,7337.190714285697,432,680982,669.1785979270935
0.7,0.99,500000,7777.119999999993,429,666450,697.1655128002167
0.8,0.99,500000,7433.644285714296,456,688872,670.2706444263458
0.9,0.99,500000,7555.428214285713,449,688168,683.7407810688019
0.9,0.99,500000,7469.924999999979,446,663812,674.7797818183899
0.9,0.99,500000,7490.597857142844,450,686000,677.966655254364
0.9,0.99,500000,7456.04357142854,440,701214,690.585399389267
0.8,0.99,500000,7311.151785714282,441,697706,680.3746628761292
0.9,0.99,500000,7473.622142857134,423,659210,669.4577927589417
1.0,0.99,500000,6906.553928571412,620,829236,663.4975392818451
1.0,0.99,500000,7035.147857142873,874,927622,653.8545536994934
1.0,0.99,500000,7097.524642857147,684,790592,656.4617228507996
1.0,0.99,500000,7240.461071428583,683,799030,665.4416763782501
0.9,0.99,500000,7157.423928571426,481,725006,680.1337578296661
1.0,0.99,500000,7182.092142857148,596,830620,659.7388019561768
1.0,0.99,500000,7169.331071428548,657,832312,664.8272049427032
0.0,0.99,1000000,13215.816071428795,400,686980,2439.6110560894012
0.0,0.99,1000000,14309.550357143156,406,682756,2672.0745334625244
0.0,0.99,1000000,14441.630357143138,398,687098,2724.389935016632
0.0,0.99,1000000,13565.562142857363,391,662908,2514.1245863437653
0.0,0.99,1000000,14380.872142857264,401,680828,2809.80370593071
0.0,0.99,1000000,14227.655714285958,394,676370,2892.8168244361877
0.1,0.99,1000000,12563.623214285853,395,665424,2188.1566848754883
0.1,0.99,1000000,12102.451785714353,412,679232,2160.1928124427795
0.1,0.99,1000000,12539.043928571595,414,692880,2271.0302703380585
0.1,0.99,1000000,12948.642142857298,386,665042,2370.1048953533173
0.1,0.99,1000000,12650.727857143009,399,684528,2399.9694743156433
0.1,0.99,1000000,13228.066785714482,418,703276,2242.3514816761017
0.2,0.99,1000000,10951.300357142962,404,654170,1922.033241033554
0.2,0.99,1000000,11146.811428571486,395,654316,1881.6912229061127
0.2,0.99,1000000,11080.458214285713,395,658336,2000.79665184021
0.2,0.99,1000000,11621.342142857264,404,681356,1977.4326086044312
0.2,0.99,1000000,11168.451071428626,396,668402,1928.8007719516754
0.2,0.99,1000000,11109.556785714318,398,656782,1847.2164330482483
0.3,0.99,1000000,9784.602857142923,399,653496,1697.4262909889221
0.3,0.99,1000000,10123.316785714285,402,657284,1709.6826786994934
0.0,0.99,500000,13082.008928571591,418,724590,1109.2470126152039
0.3,0.99,1000000,9530.257500000042,416,674308,1655.5478692054749
0.3,0.99,1000000,10400.359642857204,405,663624,1778.675947189331
0.0,0.99,500000,13048.119642857333,433,692662,1123.252952337265
0.1,0.99,500000,11320.240357142933,409,665012,866.8074340820312
0.3,0.99,1000000,9726.756785714335,416,671462,1656.087899684906
