Alpha,Lamda,Iter,kVal,Time
0.0,0.9899999999999997,500000.0,212.73333333333332,274.9281084616979
0.10000000000000003,0.9899999999999997,500000.0,205.6,249.98766578038533
0.20000000000000007,0.9899999999999997,500000.0,198.66666666666666,226.53712112108866
0.30000000000000004,0.9899999999999997,500000.0,198.36666666666667,209.49832577705382
0.40000000000000013,0.9899999999999997,500000.0,195.33333333333334,197.17509518464405
0.5,0.9899999999999997,500000.0,195.4,184.9617637872696
0.6000000000000001,0.9899999999999997,500000.0,193.2,177.45711721579235
0.6999999999999997,0.9899999999999997,500000.0,197.3,171.73781866232554
0.8000000000000003,0.9899999999999997,500000.0,199.26666666666668,166.82371708552043
0.8999999999999998,0.9899999999999997,500000.0,201.7,162.7109987338384
1.0,0.9899999999999997,500000.0,360.03333333333336,163.63222484588624
0.0,0.9899999999999997,1000000.0,193.51724137931035,595.0593711836584
0.10000000000000003,0.9899999999999997,1000000.0,187.26666666666668,547.4328935464223
0.20000000000000007,0.9899999999999997,1000000.0,182.8,493.55512651602425
0.30000000000000004,0.9899999999999997,1000000.0,179.06666666666666,443.837948346138
0.40000000000000013,0.9899999999999997,1000000.0,176.8,402.36982978185017
0.5,0.9899999999999997,1000000.0,176.83333333333334,369.56525733470914
0.6000000000000001,0.9899999999999997,1000000.0,177.7,347.06641555627186
0.6999999999999997,0.9899999999999997,1000000.0,180.23333333333332,328.81685092449186
0.8000000000000003,0.9899999999999997,1000000.0,179.1,315.9643254439036
0.8999999999999998,0.9899999999999997,1000000.0,179.06666666666666,304.3151350975037
1.0,0.9899999999999997,1000000.0,422.6666666666667,307.55073548952737
0.0,0.9899999999999997,3000000.0,156.46666666666667,2037.0911234935124
0.10000000000000003,0.9899999999999997,3000000.0,158.16666666666666,1847.6978697299958
0.20000000000000007,0.9899999999999997,3000000.0,155.16666666666666,1679.259639032682
0.30000000000000004,0.9899999999999997,3000000.0,153.53333333333333,1530.957087389628
0.40000000000000013,0.9899999999999997,3000000.0,155.46666666666667,1390.8754793405533
0.5,0.9899999999999997,3000000.0,154.8,1249.6886306285858
0.6000000000000001,0.9899999999999997,3000000.0,155.53333333333333,1134.0176086425781
0.6999999999999997,0.9899999999999997,3000000.0,157.4,1026.3682785987853
0.8000000000000003,0.9899999999999997,3000000.0,156.33333333333334,951.3517262458802
0.8999999999999998,0.9899999999999997,3000000.0,159.93333333333334,898.6199723164241
1.0,0.9899999999999997,3000000.0,501.76666666666665,925.3407314141591
0.0,0.9899999999999997,5000000.0,134.13333333333333,3525.756740411123
0.10000000000000003,0.9899999999999997,5000000.0,135.26666666666668,3283.050065143903
0.20000000000000007,0.9899999999999997,5000000.0,143.76666666666668,2971.4835400183997
0.30000000000000004,0.9899999999999997,5000000.0,141.36666666666667,2756.8589083909987
0.40000000000000013,0.9899999999999997,5000000.0,146.33333333333334,2506.118673849106
0.5,0.9899999999999997,5000000.0,144.7,2216.442508427302
0.6000000000000001,0.9899999999999997,5000000.0,146.43333333333334,1998.4818971474965
0.6999999999999997,0.9899999999999997,5000000.0,149.76666666666668,1785.2600285768508
0.8000000000000003,0.9899999999999997,5000000.0,148.46666666666667,1625.3013677835465
0.8999999999999998,0.9899999999999997,5000000.0,153.3,1514.0175132195154
1.0,0.9899999999999997,5000000.0,569.6333333333333,1564.7186581929525
