0.0,0.95,500000,9641.4823809525,332,448660,516.5046329498291
0.0,0.95,500000,9858.404285714418,333,464744,541.8207769393921
0.0,0.95,500000,9586.758809523884,322,447786,543.8466391563416
0.0,0.95,500000,9906.134523809644,339,471488,554.1372351646423
0.0,0.95,500000,9377.643095238167,320,433686,558.5543773174286
0.0,0.95,500000,9508.762380952467,324,453082,561.9462294578552
0.0,0.95,500000,9697.645238095365,335,461838,562.7835471630096
0.0,0.95,500000,9442.012857142969,328,452358,565.0151517391205
0.0,0.95,500000,9240.759047619154,312,450418,567.3918604850769
0.0,0.95,500000,9416.446904762008,320,447534,572.5280389785767
0.0,0.95,500000,9193.22023809533,319,430294,572.454507112503
0.0,0.95,500000,9497.920476190608,321,446318,573.7620735168457
0.0,0.95,500000,9480.88166666675,318,438512,574.612991809845
0.0,0.95,500000,9483.399523809621,318,442822,576.2000248432159
0.0,0.95,500000,9739.921904762068,328,443080,576.55228972435
0.0,0.95,500000,9473.981666666801,325,450002,579.4038164615631
0.0,0.95,500000,9293.361190476278,329,446648,581.7936797142029
0.0,0.95,500000,9491.3604761906,320,447728,582.7661778926849
0.0,0.95,500000,9642.325000000163,334,463260,583.4672598838806
0.0,0.95,500000,9569.478809523915,332,464262,586.6716446876526
0.0,0.95,500000,9571.866904762017,328,447764,588.0628082752228
0.0,0.95,500000,9626.337142857283,320,441510,588.3104708194733
0.0,0.95,500000,9594.793571428687,324,448088,593.580197095871
0.0,0.95,500000,9722.37476190489,331,450630,595.7158043384552
0.0,0.95,500000,9473.151666666785,327,450286,596.1897625923157
0.0,0.95,500000,9753.005476190607,334,458692,598.8896908760071
0.0,0.95,500000,9597.090000000098,334,447226,599.2826759815216
0.0,0.95,500000,9631.929761904941,328,452634,601.7388780117035
0.0,0.95,500000,9530.318095238219,320,444316,603.2261443138123
0.0,0.95,500000,9976.530952381061,331,471866,606.3495268821716
0.1,0.95,500000,6811.124523809542,307,445178,384.76474618911743
0.1,0.95,500000,6944.382142857161,307,441756,383.4208302497864
0.1,0.95,500000,6702.92738095242,307,435422,398.2703800201416
0.1,0.95,500000,6742.1876190476205,310,435470,396.1425869464874
0.1,0.95,500000,7036.53785714284,314,439182,398.1467571258545
0.1,0.95,500000,6732.299523809546,304,421724,412.39090371131897
0.1,0.95,500000,6729.592142857147,311,440550,417.5720946788788
0.1,0.95,500000,6788.127380952387,303,422152,411.302312374115
0.1,0.95,500000,6759.080952380966,313,444258,420.10462617874146
0.1,0.95,500000,6686.707619047641,307,456674,413.0876441001892
0.1,0.95,500000,6791.097857142875,313,434866,423.2954499721527
0.1,0.95,500000,6883.6252380952565,305,432894,430.71568751335144
0.1,0.95,500000,6855.82690476191,304,420266,422.81580996513367
0.1,0.95,500000,6744.651428571427,320,446072,410.6235077381134
0.1,0.95,500000,6967.01357142859,305,414322,426.6999762058258
0.1,0.95,500000,6728.410714285739,302,441074,421.1076292991638
0.1,0.95,500000,6894.958809523809,309,439834,417.25864124298096
0.1,0.95,500000,6882.272619047625,298,431348,422.39041900634766
0.1,0.95,500000,6959.176904761917,302,439758,420.39087772369385
0.1,0.95,500000,6773.944761904771,299,429078,428.5041365623474
0.1,0.95,500000,7136.591666666676,299,428734,435.0244355201721
0.1,0.95,500000,6896.2916666666915,301,416234,417.55184721946716
0.1,0.95,500000,6716.849523809535,310,457604,423.7183372974396
0.1,0.95,500000,6916.2392857143,298,432418,419.98548555374146
0.1,0.95,500000,7043.194285714288,308,429762,421.2491261959076
0.1,0.95,500000,7140.332619047621,307,441408,443.2281951904297
0.1,0.95,500000,6796.221428571422,297,431474,419.89302229881287
0.1,0.95,500000,6907.632857142884,305,430944,433.26415610313416
0.1,0.95,500000,7062.621666666678,312,430444,440.4532382488251
0.1,0.95,500000,7058.730238095228,300,420746,453.8652048110962
0.2,0.95,500000,5326.921904761916,315,453760,326.0025599002838
0.2,0.95,500000,5467.39023809524,308,472530,323.5919156074524
0.2,0.95,500000,5364.415714285708,311,433778,344.1644814014435
0.2,0.95,500000,5435.52857142859,304,445836,339.0375485420227
0.2,0.95,500000,5461.880476190489,306,440796,341.5243422985077
0.2,0.95,500000,5431.818571428593,311,434554,351.960480928421
0.2,0.95,500000,5157.271904761911,313,434222,351.5500147342682
0.2,0.95,500000,5335.744523809539,321,420496,355.56729221343994
0.2,0.95,500000,5470.297857142882,314,459784,356.3691041469574
0.2,0.95,500000,5462.499523809527,309,450432,349.8745262622833
0.2,0.95,500000,5440.544047619062,313,437388,357.40602374076843
0.2,0.95,500000,5444.205000000015,311,435224,356.98003363609314
0.2,0.95,500000,5343.107142857146,307,417544,360.02959537506104
0.2,0.95,500000,5400.748809523806,318,445700,359.0267894268036
0.2,0.95,500000,5403.441428571446,318,448584,353.47475504875183
0.2,0.95,500000,5482.52833333334,315,442322,361.3406698703766
0.2,0.95,500000,5288.550000000005,310,448870,365.8557834625244
0.2,0.95,500000,5277.509761904776,312,457842,344.66513180732727
0.2,0.95,500000,5350.759523809532,311,438900,363.0926525592804
0.2,0.95,500000,5299.315476190485,308,449532,361.89623522758484
0.2,0.95,500000,5585.680476190503,307,452430,361.5388424396515

0.2,0.95,500000,5377.915000000015,309,456008,358.39144134521484
0.2,0.95,500000,5631.001428571455,309,429394,369.63635873794556
0.2,0.95,500000,5447.043809523806,307,426038,360.4171099662781
0.2,0.95,500000,5454.387857142866,310,434388,370.2624843120575
0.2,0.95,500000,5346.18095238095,318,460792,362.80500626564026
0.2,0.95,500000,5437.4252380952485,317,431946,359.50986337661743
0.2,0.95,500000,5451.12214285716,308,434978,355.6763219833374
0.2,0.95,500000,5626.624047619057,314,412312,359.6129605770111
0.3,0.95,500000,4702.688809523809,334,476346,299.76781272888184
0.3,0.95,500000,4830.679999999998,328,467422,302.1804430484772
0.3,0.95,500000,4541.718095238097,325,466242,301.73196721076965
0.3,0.95,500000,4624.420714285719,336,475826,319.50152349472046
0.3,0.95,500000,4777.462142857149,328,479482,317.5298488140106
0.3,0.95,500000,4705.36404761906,325,464606,313.47483348846436
0.3,0.95,500000,4678.6245238095125,324,465694,322.25930428504944
0.3,0.95,500000,4718.00833333335,326,465848,324.5444712638855
0.3,0.95,500000,4780.087619047633,319,449852,327.8132653236389
0.3,0.95,500000,4756.369047619051,326,467576,322.57768416404724
0.3,0.95,500000,4694.749523809531,326,464800,316.97524523735046
0.3,0.95,500000,4629.967142857131,329,476832,324.52303862571716
0.3,0.95,500000,4767.12809523811,323,465788,327.77808594703674
0.3,0.95,500000,4616.944047619051,325,466534,328.6066360473633
0.3,0.95,500000,4651.757380952386,317,446352,331.3559319972992
0.3,0.95,500000,4749.2840476190595,331,470564,325.7120645046234
0.3,0.95,500000,4870.032619047648,323,476060,327.78861451148987
0.3,0.95,500000,4605.955476190478,336,461162,331.5639851093292
0.3,0.95,500000,4695.944523809527,328,454594,322.9744989871979
0.3,0.95,500000,4763.946904761917,318,448980,323.54753041267395
0.3,0.95,500000,4788.678095238107,322,460938,332.6416754722595
0.3,0.95,500000,4738.766904761899,328,452258,327.61124062538147
0.3,0.95,500000,4798.8580952381135,324,462880,330.27558732032776
0.3,0.95,500000,4730.790000000002,325,463402,330.8306407928467
0.3,0.95,500000,4760.119761904773,324,440604,329.13172817230225
0.3,0.95,500000,4723.640238095245,326,447622,330.02835154533386
0.3,0.95,500000,4801.5254761904735,325,458752,322.60771131515503
0.3,0.95,500000,4737.524285714283,333,464434,338.3784852027893
0.3,0.95,500000,4716.3866666666745,321,472518,327.7668480873108
0.3,0.95,500000,4829.636666666683,335,463380,335.2987287044525
0.4,0.95,500000,4397.883333333348,345,488416,286.67390489578247
0.4,0.95,500000,4352.188333333337,349,489358,280.85792112350464
0.4,0.95,500000,4333.140952380946,357,501536,289.60708498954773
0.4,0.95,500000,4325.805476190489,340,478710,306.9177896976471
0.4,0.95,500000,4325.922380952406,352,494242,296.1221203804016
0.4,0.95,500000,4253.338571428589,349,493538,304.06080985069275
0.4,0.95,500000,4345.640000000017,354,506622,311.1727497577667
0.4,0.95,500000,4415.348809523824,334,482252,307.658652305603
0.4,0.95,500000,4369.0595238095475,335,456800,307.35580611228943
0.4,0.95,500000,4326.341666666676,347,476244,309.24880504608154
0.4,0.95,500000,4363.179761904776,345,484416,309.08738565444946
0.4,0.95,500000,4370.145238095248,341,477758,310.08086800575256
0.4,0.95,500000,4310.20785714285,353,506572,304.8272523880005
0.4,0.95,500000,4360.151666666667,342,511358,313.4523322582245
0.4,0.95,500000,4215.805238095245,359,501586,305.2554748058319
0.4,0.95,500000,4301.103333333331,358,503756,307.1294469833374
0.4,0.95,500000,4413.959047619059,334,473162,311.317923784256
0.4,0.95,500000,4238.957142857153,355,494632,306.18202233314514
0.4,0.95,500000,4344.6900000000105,352,503176,316.87096309661865
0.4,0.95,500000,4285.003809523821,351,491950,309.100919008255
0.4,0.95,500000,4346.1809523809625,346,478906,314.57594871520996
0.4,0.95,500000,4330.1392857143,347,477474,312.8189778327942
0.4,0.95,500000,4288.367619047618,350,495648,303.51248049736023
0.4,0.95,500000,4378.275476190495,351,489490,305.5453131198883
0.4,0.95,500000,4245.53214285716,343,513330,305.92386746406555
0.4,0.95,500000,4319.380000000019,340,464778,305.8260533809662
0.4,0.95,500000,4262.775238095249,342,504468,310.7901656627655
0.4,0.95,500000,4373.8257142857165,346,483110,309.91796135902405
0.4,0.95,500000,4370.964285714288,354,496860,305.5108664035797
0.4,0.95,500000,4325.741428571449,345,484158,308.049929857254
0.5,0.95,500000,3979.3038095238126,359,520046,267.84657645225525
0.5,0.95,500000,4096.873571428573,368,528060,273.2185275554657
0.5,0.95,500000,4022.5316666666677,373,531634,277.2429859638214
0.5,0.95,500000,4162.128333333349,373,535998,289.7819662094116
0.5,0.95,500000,4059.6652380952546,372,544664,285.84707975387573
0.5,0.95,500000,3995.6635714285735,362,520572,298.3320028781891
0.5,0.95,500000,4073.203809523832,355,515340,295.76351594924927
0.5,0.95,500000,4099.629523809523,376,521604,293.6517868041992
0.5,0.95,500000,4040.4023809523896,362,536610,295.898330450058
0.5,0.95,500000,4047.3390476190493,355,510556,294.961266040802
